,Robustness of ventilation systems in the control of walking-induced indoor fluctuations: Method development and case study,Jianlin RenJunjie HeXiangfei KongHongwan Li,15,,2022,http://link.springer.com/article/10.1007/s12273-022-0888-x
,Prediction of long-term kinetics of vaccine-elicited neutralizing antibody and time-varying vaccine-specific efficacy against the SARS-CoV-2 Delta variant by clinical endpoint,Xinhua ChenWei WangXinghui ChenQianhui WuRuijia SunShijia GeNan ZhengWanying LuJuan YangLance RodewaldHongjie Yu,20,,2022,http://link.springer.com/article/10.1186/s12916-022-02249-9
,From spatial navigation via visual construction to episodic memory and imagination,Michael A. Arbib,114,,2020,http://link.springer.com/article/10.1007/s00422-020-00829-7
,3D printing of tissue engineering scaffolds: a focus on vascular regeneration,Pengju WangYazhou SunXiaoquan ShiHuixing ShenHaohao NingHaitao Liu,4,,2021,http://link.springer.com/article/10.1007/s42242-020-00109-0
,"Combined Heat, Air, Moisture and Pollutant Simulations (CHAMPS) research for building and urban energy efficiency and environmental quality analysis",Zhi GaoWeihui LiangShanshan ShiJianshun Zhang,14,,2021,http://link.springer.com/article/10.1007/s12273-020-0760-9
,2nd EURO GEROSCIENCE Conference Oral Communications,,26,,2022,http://link.springer.com/article/10.1007/s12603-022-1771-2
,The values of web archives,Valérie SchaferJane Winters,2,,2021,http://link.springer.com/article/10.1007/s42803-021-00037-0
,Network memory in the movement of hospital patients carrying antimicrobial-resistant bacteria,Ashleigh C. MyallRobert L. PeachAndrea Y. WeißeSiddharth MookerjeeFrances DaviesAlison HolmesMauricio Barahona,6,,2021,http://link.springer.com/article/10.1007/s41109-021-00376-5
,The 96th Annual Meeting of The Physiological Society of Japan,,69,,2019,http://link.springer.com/article/10.1007/s12576-019-00673-w
,Abstracts for the Ninth American Conference on Pharmacometrics (ACoP9),,45,,2018,http://link.springer.com/article/10.1007/s10928-018-9606-9
,Community-Oriented Primary Care (COPC) in the City of Tshwane (South Africa) — A Web Map Application in Support of Responsive and Dynamic Health Care,Lilija FriesenProf. Dr. Gertrud SchaabSerena CoetzeeVictoria RautenbachTessa MarcusJannie Hugo,68,,2018,http://link.springer.com/article/10.1007/BF03545359
,A Chatbot Solution for Self-Reading Energy Consumption via Chatting Applications,Carlos Vinicios Martins RochaArthur Azevedo LimaPedro Henrique Carvalho VieiraCarolina Lima Saraiva CiprianoAnderson Matheus Passos PaivaItalo Francyles Santos da SilvaSimara Vieira da RochaAristófanes Corrêa SilvaHugo Daniel Castro Silva NogueiraEliana Márcia Garros MonteiroEduardo Camacho Fernandes,33,,2022,http://link.springer.com/article/10.1007/s40313-021-00818-6
,Recent developments in computational color image denoising with PDEs to deep learning: a review,Nadeem SalamatMalik Muhammad Saad MissenV. B. Surya Prasath,54,,2021,http://link.springer.com/article/10.1007/s10462-021-09977-z
,"THE “NUTS AND BOLTS” OF BEHAVIORAL INTERVENTION DEVELOPMENT: STUDY DESIGNS, METHODS AND FUNDING OPPORTUNITIES",,51,,2017,http://link.springer.com/article/10.1007/s12160-017-9903-3
,"Disaster vulnerability, displacement, and infectious disease: Nicaragua and Hurricane Mitch",Peter LoebachKim Korinek,40,,2019,http://link.springer.com/article/10.1007/s11111-019-00319-4
,The metacoupled Arctic: Human–nature interactions across local to global scales as drivers of sustainability,Kelly KapsarVeronica F. FransLawson W. BrighamJianguo Liu,,,2022,http://link.springer.com/article/10.1007/s13280-022-01729-9
,Deep Learning Approach for Early Detection of Alzheimer’s Disease,Hadeer A. HelalyMahmoud BadawyAmira Y. Haikal,,,2021,http://link.springer.com/article/10.1007/s12559-021-09946-2
,Artificial neural networks: a practical review of applications involving fractional calculus,E. Viera-MartinJ. F. Gómez-AguilarJ. E. Solís-PérezJ. A. Hernández-PérezR. F. Escobar-Jiménez,,,2022,http://link.springer.com/article/10.1140/epjs/s11734-022-00455-3
,Construction and Application of a Medical-Grade Wireless Monitoring System for Physiological Signals at General Wards,Haoran XuPeiyao LiZhicheng YangXiaoli LiuZhao WangWei YanMaoqing HeWenya ChuYingjia SheYuzhu LiDesen CaoMuyang YanZhengbo Zhang,44,,2020,http://link.springer.com/article/10.1007/s10916-020-01653-z
,Priority and age specific vaccination algorithm for the pandemic diseases: a comprehensive parametric prediction model,Onder TutsoyMahmud Yusuf Tanrikulu,22,,2022,http://link.springer.com/article/10.1186/s12911-021-01720-6
,Mathematical Modeling and Numerical Simulation of Atherosclerosis Based on a Novel Surgeon’s View,Meisam SoleimaniAxel HaverichPeter Wriggers,28,,2021,http://link.springer.com/article/10.1007/s11831-021-09623-5
,Who loses more? Identifying the relationship between hospitalization and income loss: prediction of hospitalization duration and differences of gender and employment status,Minsung SohnDaseul MoonPatricia O’CampoCarles MuntanerHaejoo Chung,22,,2022,http://link.springer.com/article/10.1186/s12889-022-12647-6
,"Toward new multi-wavelets: associated filters and algorithms. Part I: theoretical framework and investigation of biomedical signals, ECG, and coronavirus cases",Malika JallouliMakerem ZemniAnouar Ben MabroukMohamed Ali Mahjoub,25,,2021,http://link.springer.com/article/10.1007/s00500-021-06217-y
,Performance evaluation of various deep learning based models for effective glaucoma evaluation using optical coherence tomography images,Law Kumar SinghPoojaHitendra GargMunish Khanna,,,2022,http://link.springer.com/article/10.1007/s11042-022-12826-y
,Image Fusion Techniques: A Survey,Harpreet KaurDeepika KoundalVirender Kadyan,28,,2021,http://link.springer.com/article/10.1007/s11831-021-09540-7
,Modelling infectious viral diseases in swine populations: a state of the art,M. AndraudN. Rose,6,,2020,http://link.springer.com/article/10.1186/s40813-020-00160-4
,"Systematic review and meta-analysis of augmented reality in medicine, retail, and games",Pranav ParekhShireen PatelNivedita PatelManan Shah,3,,2020,http://link.springer.com/article/10.1186/s42492-020-00057-7
,Exploring Descriptions of Movement Through Geovisual Analytics,Scott PezanowskiPrasenjit MitraAlan M. MacEachren,72,,2022,http://link.springer.com/article/10.1007/s42489-022-00098-3
,Pediatric chest radiograph interpretation: how far has artificial intelligence come? A systematic literature review,Sirwa PadashMohammad Reza MohebbianScott J. AdamsRobert D. E. HendersonPaul Babyn,,,2022,http://link.springer.com/article/10.1007/s00247-022-05368-w
,Operationalising the “One Health” approach in India: facilitators of and barriers to effective cross-sector convergence for zoonoses prevention and control,F. A. AsaagaJ. C. YoungM. A. OommenR. ChandaranaJ. AugustJ. JoshiM. M. ChandaA. T. VanakP. N. SrinivasS. L. HotiT. SeshadriB. V. Purse,21,,2021,http://link.springer.com/article/10.1186/s12889-021-11545-7
,Harmful Leader Behaviors: Toward an Increased Understanding of How Different Forms of Unethical Leader Behavior Can Harm Subordinates,Juliana Guedes AlmeidaDeanne N. Den HartogAnnebel H. B. De HooghVithor Rosa FrancoJuliana Barreiros Porto,,,2021,http://link.springer.com/article/10.1007/s10551-021-04864-7
,Population-level mathematical modeling of antimicrobial resistance: a systematic review,Anna Maria NiewiadomskaBamini JayabalasinghamJessica C. SeidmanLander WillemBryan GrenfellDavid SpiroCecile Viboud,17,,2019,http://link.springer.com/article/10.1186/s12916-019-1314-9
,Modelling and prediction of global non-communicable diseases,Yang WangJinfeng Wang,20,,2020,http://link.springer.com/article/10.1186/s12889-020-08890-4
,Applying Optimization Algorithms to Tuberculosis Antibiotic Treatment Regimens,Joseph M. CiccheseElsje PienaarDenise E. KirschnerJennifer J. Linderman,10,,2017,http://link.springer.com/article/10.1007/s12195-017-0507-6
,ECIO 2022 Book of Abstracts,,45,,2022,http://link.springer.com/article/10.1007/s00270-022-03133-y
,Symbiosis and the Anthropocene,Erik F. Y. HomAlexandra S. Penn,84,,2021,http://link.springer.com/article/10.1007/s13199-021-00794-0
,Prediction paradigm: the human price of instrumentalism,Karamjit S. Gill,35,,2020,http://link.springer.com/article/10.1007/s00146-020-01035-6
,Detecting space–time patterns of disease risk under dynamic background population,Alexander HohlWenwu TangIrene CasasXun ShiEric Delmelle,,,2022,http://link.springer.com/article/10.1007/s10109-022-00377-7
,"Annual Congress of the European Association of Nuclear Medicine October 12 – 16, 2019 Barcelona, Spain",,46,,2019,http://link.springer.com/article/10.1007/s00259-019-04486-2
,High-resolution epidemic simulation using within-host infection and contact data,Van Kinh NguyenRafael MikolajczykEsteban Abelardo Hernandez-Vargas,18,,2018,http://link.springer.com/article/10.1186/s12889-018-5709-x
,The fabric of Post-Western sociology: ecologies of knowledge beyond the “East” and the “West”,Laurence Roulleau-Berger,8,,2021,http://link.springer.com/article/10.1186/s40711-021-00144-z
,Challenges in modeling complexity of neglected tropical diseases: a review of dynamics of visceral leishmaniasis in resource limited settings,Swati DebRoyOlivia ProsperAustin MishoeAnuj Mubayi,14,,2017,http://link.springer.com/article/10.1186/s12982-017-0065-3
,Augment Reality-Based Teaching Practice,You WuMingzhen ZhangXiaosi LiYu GanChao Zhao,1,,2021,http://link.springer.com/article/10.1007/s43683-020-00040-x
,Analytics and visualization tools to characterize single-cell stochasticity using bacterial single-cell movie cytometry data,Athanasios D. BalomenosVictoria StefanouElias S. Manolakos,22,,2021,http://link.springer.com/article/10.1186/s12859-021-04409-9
,Unraveling the complex and dynamic Himalayan socio-ecological systems: a systematic review,A. T. Shruthi GopirajanPraveen KumarP. K. Joshi,24,,2022,http://link.springer.com/article/10.1007/s10668-021-01527-5
,Network Analysis as a Computational Technique and Its Benefaction for Predictive Analysis of Healthcare Data: A Systematic Review,Rashmeet ToorInderveer Chana,28,,2021,http://link.springer.com/article/10.1007/s11831-020-09435-z
,Automated post scoring: evaluating posts with topics and quoted posts in online forum,Ruosong YangJiannong CaoZhiyuan WenJiaxing Shen,25,,2022,http://link.springer.com/article/10.1007/s11280-022-01005-6
,O-WCNN: an optimized integration of spatial and spectral feature map for arrhythmia classification,Manisha JangraSanjeev Kumar DhullKrishna Kant SinghAkansha SinghXiaochun Cheng,,,2021,http://link.springer.com/article/10.1007/s40747-021-00371-4
,DCU-Net: a dual-channel U-shaped network for image splicing forgery detection,Hongwei DingLeiyang ChenQi TaoZhongwang FuLiang DongXiaohui Cui,,,2021,http://link.springer.com/article/10.1007/s00521-021-06329-4
,Reflecting on twenty years of international agreements concerning water governance: insights and key learning,Naho MirumachiMargot Hurlbert,22,,2022,http://link.springer.com/article/10.1007/s10784-022-09564-9
,Usage and implementation of neuro-fuzzy systems for classification and prediction in the diagnosis of different types of medical disorders: a decade review,Haneet KourJatinder ManhasVinod Sharma,53,,2020,http://link.springer.com/article/10.1007/s10462-020-09804-x
,Cell-free nucleic acid patterns in disease prediction and monitoring—hype or hope?,Adriana Torres CrignaMarek SamecLenka KoklesovaAlena LiskovaFrank A. GiordanoPeter KubatkaOlga Golubnitschaja,11,,2020,http://link.springer.com/article/10.1007/s13167-020-00226-x
,Do biosphere reserves bolster community resilience in coupled human and natural systems? Evidence from 5 case studies in Spain,Jose V. de LucioFrancisco Seijo,16,,2021,http://link.springer.com/article/10.1007/s11625-021-01029-3
,"Methods for Evaluation of medical prediction Models, Tests And Biomarkers (MEMTAB) 2020 Symposium",,5,,2021,http://link.springer.com/article/10.1186/s41512-021-00094-7
,Towards a more healthy conservation paradigm: integrating disease and molecular ecology to aid biological conservation†,Pooja GuptaV. V. RobinGuha Dharmarajan,99,,2020,http://link.springer.com/article/10.1007/s12041-020-01225-7
,A paced multi-stage block-wise approach for object detection in thermal images,Shreyas Bhat KeraAnand TadepalliJ. Jennifer Ranjani,,,2022,http://link.springer.com/article/10.1007/s00371-022-02445-x
,A lossless DWT-SVD domain watermarking for medical information security,Narima ZermiAmine KhaldiMed Redouane KafiFares KahlessenaneSalah Euschi,80,,2021,http://link.springer.com/article/10.1007/s11042-021-10712-7
,"Drug repurposing for SARS-CoV-2: a high-throughput molecular docking, molecular dynamics, machine learning, and DFT study",Jatin KashyapDibakar Datta,,,2022,http://link.springer.com/article/10.1007/s10853-022-07195-8
,Regional differences in the health status of Chinese residents: 2003–2013,Xueyan ZhaoWeijun WangWenyu Wan,28,,2018,http://link.springer.com/article/10.1007/s11442-018-1502-0
,EANM'17,,44,,2017,http://link.springer.com/article/10.1007/s00259-017-3822-1
,Prediction of production facility priorities using Back Propagation Neural Network for bus body building industries: a post pandemic research article,A. SivakumarN. Bagath SinghD. ArulkirubakaranP. Praveen Vijaya Raj,,,2022,http://link.springer.com/article/10.1007/s11135-022-01365-1
,Applying Deep Learning to Individual and Community Health Monitoring Data: A Survey,Zhen-Jie YaoJie BiYi-Xin Chen,15,,2018,http://link.springer.com/article/10.1007/s11633-018-1136-9
,Spatiotemporal high-resolution prediction and mapping: methodology and application to dengue disease,I. Gede Nyoman Mindra JayaHenk Folmer,,,2022,http://link.springer.com/article/10.1007/s10109-021-00368-0
,The Maturation of Ethnoprimatology: Theoretical and Methodological Pluralism,Erin P. Riley,39,,2018,http://link.springer.com/article/10.1007/s10764-018-0064-4
,Arctic terrestrial biodiversity status and trends: A synopsis of science supporting the CBMP State of Arctic Terrestrial Biodiversity Report,Jason J. TaylorJames P. LawlerMora AronssonTom BarryAnne D. BjorkmanTom ChristensenStephen J. CoulsonChristine CuylerDorothee EhrichKnud FalkAlastair FrankeEva FugleiMark A. GillespieStarri HeiðmarssonToke HøyeLiza K. Jenkins,49,,2020,http://link.springer.com/article/10.1007/s13280-019-01303-w
,Multi-layered micro/nanofibrous nonwovens for functional face mask filter,Yuanqiang XuXiaomin ZhangDefang TengTienan ZhaoYing LiYongchun Zeng,,,2022,http://link.springer.com/article/10.1007/s12274-022-4350-2
,The poverty evolution of typical countries along the Belt and Road and implications from China’s poverty reduction experiences,Linna ShiYongsheng WangYansui LiuYuheng Li,32,,2022,http://link.springer.com/article/10.1007/s11442-022-1953-1
,Hippocrates and prophecies: the unfulfilled promise of prediction rules,"Claudio M. Martin MSc, MD, FRCPCFran Priestap MSc",69,,2022,http://link.springer.com/article/10.1007/s12630-021-02164-2
,Sparse MR Image Reconstruction Considering Rician Noise Models: A CNN Approach,M. V. R. ManimalaC. Dhanunjaya NaiduM. N. Giri Prasad,116,,2021,http://link.springer.com/article/10.1007/s11277-020-07725-0
